id1 id2 k_ibd1 k_ibd2 n predicted_degree most_probable probability
HMB2180 HMB2926 0.1997 0.0011 53.0 4th 4th 0.9109187477176295
HMB2180 HMB2954 0.5775 0.009 50.0 2nd PHS 0.9368091323545238
HMB2180 HMB3002 0.5506 0.0092 52.0 2nd PHS 0.8017277162649247
HMB2180 HMB3003 0.2086 0.0027 61.0 4th 4th 0.8601153302348995
HMB2180 HMB3080 0.488 0.0104 55.0 2nd HS 0.9993125580964578
HMB2181 HMB2600 0.993 0.0051 22.0 PO PO 1.0
HMB2181 HMB3096 0.4228 0.005 39.0 2nd 2nd 0.5590656960988066
HMB2181 HMB5087 0.4856 0.0678 55.0 2nd+ 2nd+ 0.9965079548792468
HMB2182 HMB2183 0.9732 0.024 22.0 PO PO 1.0
HMB2182 HMB2184 0.5477 0.0094 46.0 2nd 2nd 0.9999988626883537
HMB2182 HMB2190 0.9825 0.0153 22.0 PO PO 1.0
HMB2182 HMB2192 0.964 0.0349 23.0 PO PO 1.0
HMB2182 HMB2194 0.9795 0.0185 22.0 PO PO 1.0
HMB2182 HMB3011 0.4699 0.0131 42.0 2nd GP 0.9953890289415189
HMB2182 HMB3046 0.9724 0.0249 22.0 PO PO 1.0
HMB2182 HMB3049 0.4791 0.0184 46.0 2nd GP 0.9968647473783353
HMB2182 HMB3050 0.5221 0.0169 43.0 2nd GP 0.9996302026690695
HMB2182 HMB3055 0.6515 0.0175 33.0 2nd GP 0.9999616930386035
HMB2182 HMB3122 0.6212 0.0153 43.0 2nd GP 0.999352638320135
HMB2183 HMB2184 0.9891 0.01 22.0 PO PO 1.0
HMB2183 HMB2190 0.6467 0.0033 51.0 2nd PHS 0.897926202381309
HMB2183 HMB2192 0.5265 0.2808 51.0 FS FS 1.0
HMB2183 HMB2194 0.4825 0.345 45.0 FS FS 1.0
HMB2183 HMB3011 0.6263 0.0132 58.0 2nd GPAV 0.9995868641245572
HMB2183 HMB3022 0.4019 0.0091 44.0 3rd 3rd 0.8694065282738566
HMB2183 HMB3043 0.2884 0.0118 42.0 3rd 3rd 0.9345489028569215
HMB2183 HMB3046 0.5371 0.0382 54.0 2nd HS 0.9987468454689481
HMB2183 HMB3049 0.3426 0.0068 51.0 3rd 3rd 0.9957368843382769
HMB2183 HMB3050 0.3482 0.007 51.0 3rd 3rd 0.9965838426727527
HMB2183 HMB3055 0.4681 0.0045 38.0 2nd PHS 0.9933901804617282
HMB2183 HMB3070 0.3367 0.0033 57.0 3rd 3rd 0.9940459121111378
HMB2183 HMB3122 0.4206 0.0168 55.0 2nd 2nd 0.5712764249568354
HMB2184 HMB2190 0.3479 0.0127 54.0 3rd 3rd 0.996712192356902
HMB2184 HMB2192 0.5212 0.0168 55.0 2nd GPAV 0.9999041623813456
HMB2184 HMB2194 0.6299 0.0102 51.0 2nd MGP 0.8876661927472055
HMB2184 HMB3011 0.2584 0.0057 44.0 3rd 3rd 0.7176356979900611
HMB2184 HMB3022 0.2909 0.0043 45.0 3rd 3rd 0.9353515065326464
HMB2184 HMB3043 0.1937 0.0 38.0 4th 4th 0.9351219664607442
HMB2184 HMB3046 0.3568 0.002 52.0 3rd 3rd 0.9969738228130454
HMB2184 HMB3049 0.2299 0.003 47.0 4th 4th 0.6584769460528521
HMB2184 HMB3055 0.2687 0.0047 39.0 3rd 3rd 0.8137979924371552
HMB2184 HMB3070 0.1964 0.0 51.0 4th 4th 0.9256546541038885
HMB2184 HMB3122 0.2329 0.002 51.0 4th 4th 0.624850049637931
HMB2185 HMB2187 0.4481 0.0064 56.0 2nd HS 0.9514570875620567
HMB2185 HMB2188 0.9751 0.0244 23.0 PO PO 1.0
HMB2185 HMB2195 0.5329 0.0057 54.0 2nd HS 0.9979706803329089
HMB2185 HMB2196 0.506 0.0047 58.0 2nd HS 0.9998902596432307
HMB2185 HMB2198 0.3018 0.0019 50.0 3rd 3rd 0.9617161188293666
HMB2185 HMB2200 0.3239 0.0101 59.0 3rd 3rd 0.9895557247755981
HMB2185 HMB2201 0.3273 0.0097 55.0 3rd 3rd 0.9912191862838609
HMB2185 HMB3047 0.3059 0.0102 51.0 3rd 3rd 0.9729092998758032
HMB2185 HMB3048 0.3042 0.0101 53.0 3rd 3rd 0.9703267516036439
HMB2187 HMB2188 0.3014 0.0015 61.0 3rd 3rd 0.9606638805162889
HMB2187 HMB2195 0.5419 0.0051 53.0 2nd PHS 0.8588225624051309
HMB2187 HMB2196 0.5619 0.018 56.0 2nd HS 0.999993371086817
HMB2187 HMB2198 0.3611 0.0143 59.0 3rd 3rd 0.9964278137874317
HMB2187 HMB2200 0.2918 0.0027 72.0 3rd 3rd 0.9367094847678525
HMB2187 HMB2201 0.2911 0.0108 64.0 3rd 3rd 0.9420689314851152
HMB2187 HMB2275 0.3853 0.0043 46.0 3rd 3rd 0.977453902395711
HMB2187 HMB2276 0.3709 0.0067 53.0 3rd 3rd 0.9940021627033434
HMB2187 HMB3044 0.3366 0.0035 52.0 3rd 3rd 0.9940339620386429
HMB2187 HMB3047 0.3801 0.0025 56.0 3rd 3rd 0.9871639426547918
HMB2187 HMB3048 0.2969 0.0013 57.0 3rd 3rd 0.9501819642122418
HMB2187 HMB3109 0.3211 0.0031 58.0 3rd 3rd 0.9864532872540828
HMB2187 HMB3110 0.3194 0.0032 44.0 3rd 3rd 0.9851945442083209
HMB2188 HMB2195 0.3382 0.0102 57.0 3rd 3rd 0.995005865017944
HMB2188 HMB2196 0.2536 0.0024 53.0 3rd 3rd 0.6499112777723351
HMB2188 HMB2198 0.2093 0.0036 52.0 4th 4th 0.8536604235199622
HMB2188 HMB2200 0.2013 0.0083 56.0 4th 4th 0.8928911907770882
HMB2188 HMB2201 0.2173 0.0 54.0 4th 4th 0.8003735628595166
HMB2188 HMB3048 0.175 0.0052 39.0 4th 4th 0.9733291375013475
HMB2190 HMB2192 0.5988 0.0114 66.0 2nd MHS 0.9684813408603505
HMB2190 HMB2194 0.5469 0.0158 62.0 2nd MHS 0.8589191063701789
HMB2190 HMB3011 0.3089 0.0012 53.0 3rd 3rd 0.9733266358201529
HMB2190 HMB3046 0.516 0.0149 61.0 2nd HS 0.9992868520037599
HMB2190 HMB3049 0.3059 0.007 62.0 3rd 3rd 0.9715031107909521
HMB2190 HMB3050 0.3263 0.0069 57.0 3rd 3rd 0.9903266861962937
HMB2190 HMB3055 0.9831 0.0146 22.0 PO PO 1.0
HMB2190 HMB3122 0.9662 0.0326 24.0 PO PO 1.0
HMB2192 HMB2194 0.4913 0.3472 49.0 FS FS 1.0
HMB2192 HMB3011 0.9901 0.0099 22.0 PO PO 1.0
HMB2192 HMB3022 0.3513 0.0084 55.0 3rd 3rd 0.9968880743194786
HMB2192 HMB3043 0.2623 0.0025 49.0 3rd 3rd 0.7487534318619954
HMB2192 HMB3046 0.4542 0.0538 69.0 2nd+ 2nd+ 0.5913167683009279
HMB2192 HMB3049 0.2986 0.014 55.0 3rd 3rd 0.962575676375562
HMB2192 HMB3050 0.3254 0.0063 51.0 3rd 3rd 0.9897573257182565
HMB2192 HMB3055 0.3956 0.0108 49.0 3rd 3rd 0.9259113108458278
HMB2192 HMB3070 0.3637 0.0055 59.0 3rd 3rd 0.9963779461860001
HMB2192 HMB3122 0.3996 0.0103 63.0 3rd 3rd 0.8920421355799144
HMB2194 HMB3011 0.5934 0.0121 59.0 2nd AV 0.8070415663683101
HMB2194 HMB3022 0.3972 0.0037 43.0 3rd 3rd 0.9260557489144907
HMB2194 HMB3043 0.2463 0.0035 44.0 3rd 3rd 0.5599150650675033
HMB2194 HMB3046 0.5906 0.0405 63.0 2nd MHS 0.9152708244976182
HMB2194 HMB3049 0.3683 0.0062 60.0 3rd 3rd 0.9951492906539114
HMB2194 HMB3050 0.3562 0.0136 59.0 3rd 3rd 0.9969448089662177
HMB2194 HMB3055 0.3629 0.0159 55.0 3rd 3rd 0.9959503017133993
HMB2194 HMB3070 0.3856 0.0087 52.0 3rd 3rd 0.9742485570122098
HMB2194 HMB3122 0.3603 0.0179 63.0 3rd 3rd 0.9962692091694475
HMB2195 HMB2196 0.5202 0.0024 59.0 2nd HS 0.9722123445524383
HMB2195 HMB2198 0.9509 0.0472 23.0 PO PO 1.0
HMB2195 HMB2200 0.2754 0.0031 66.0 3rd 3rd 0.8596056177945809
HMB2195 HMB2201 0.3208 0.0163 57.0 3rd 3rd 0.9888032579597564
HMB2195 HMB3047 0.3115 0.0018 58.0 3rd 3rd 0.9769705226680783
HMB2195 HMB3048 0.3272 0.0081 59.0 3rd 3rd 0.9909490753952761
HMB2196 HMB2198 0.3547 0.0034 60.0 3rd 3rd 0.9969572576658193
HMB2196 HMB2200 0.2807 0.004 53.0 3rd 3rd 0.8922622069645333
HMB2196 HMB2201 0.3001 0.004 51.0 3rd 3rd 0.9595269342141115
HMB2196 HMB2982 0.6084 0.0283 49.0 2nd PHS 0.94382818518451
HMB2196 HMB2987 0.48 0.0219 47.0 2nd PHS 0.981821334468138
HMB2196 HMB2990 0.5021 0.0237 43.0 2nd PHS 0.9958544487533508
HMB2196 HMB2991 0.9772 0.0218 22.0 PO PO 1.0
HMB2196 HMB3047 0.9875 0.0113 22.0 PO PO 1.0
HMB2196 HMB3048 0.992 0.0069 22.0 PO PO 1.0
HMB2196 HMB5087 0.2846 0.0 41.0 3rd 3rd 0.9055277676295779
HMB2198 HMB2200 0.1687 0.0051 55.0 4th 4th 0.9809294339562621
HMB2198 HMB2201 0.5659 0.0821 44.0 2nd+ 2nd+ 0.9999936918440698
HMB2198 HMB3047 0.235 0.0014 51.0 4th 4th 0.6001580080568285
HMB2198 HMB3048 0.2422 0.0064 57.0 3rd 3rd 0.5164605330002444
HMB2200 HMB2201 0.526 0.008 71.0 2nd MHS 0.9910492241697298
HMB2200 HMB2912 0.458 0.0064 54.0 2nd PHS 0.8127005598494174
HMB2200 HMB2977 0.2354 0.0033 50.0 4th 4th 0.5874466065174119
HMB2200 HMB2978 0.1996 0.0036 48.0 4th 4th 0.9080049570952622
HMB2200 HMB3047 0.2082 0.0033 57.0 4th 4th 0.8615400600029299
HMB2201 HMB3048 0.1808 0.0035 46.0 4th 4th 0.9647852285391166
HMB2204 HMB2206 0.9944 0.0046 39.0 PO PO 1.0
HMB2212 HMB2500 0.2932 0.0086 51.0 3rd 3rd 0.9461805327900022
HMB2212 HMB3013 0.1927 0.0 57.0 4th 4th 0.9383347118684126
HMB2223 HMB3098 0.9853 0.0139 22.0 PO PO 1.0
HMB2226 HMB2227 0.4998 0.01 69.0 2nd MHS 0.9861039197433716
HMB2226 HMB2800 0.9879 0.0115 22.0 PO PO 1.0
HMB2227 HMB2800 0.9851 0.0149 23.0 PO PO 1.0
HMB2228 HMB2229 0.9976 0.0016 22.0 PO PO 1.0
HMB2233 HMB5177 0.56 0.0025 45.0 2nd PHS 0.9859378086778368
HMB2235 HMB2238 0.9889 0.0095 25.0 PO PO 1.0
HMB2239 HMB3066 0.9682 0.0305 22.0 PO PO 1.0
HMB2256 HMB2968 0.5777 0.0099 45.0 2nd GP 0.9921970423362675
HMB2256 HMB2969 0.5294 0.0051 48.0 2nd GP 0.9282050900890574
HMB2256 HMB2974 0.5222 0.0085 37.0 2nd GP 0.9955579058287465
HMB2256 HMB3040 0.5028 0.006 44.0 2nd PHS 0.8795291445465849
HMB2256 HMB3060 0.9878 0.011 23.0 PO PO 1.0
HMB2258 HMB2269 0.9727 0.0271 23.0 PO PO 1.0
HMB2258 HMB2271 0.9775 0.0215 22.0 PO PO 1.0
HMB2269 HMB2271 0.4878 0.0026 59.0 2nd 2nd 0.9991978609178831
HMB2274 HMB2901 0.2445 0.0 50.0 3rd 3rd 0.5215091670084561
HMB2274 HMB2902 0.2829 0.0 43.0 3rd 3rd 0.8973428539667555
HMB2274 HMB2925 0.197 0.0 36.0 4th 4th 0.9233847281917522
HMB2274 HMB3110 0.3005 0.0 42.0 3rd 3rd 0.9577999261479697
HMB2275 HMB2276 0.5272 0.0027 59.0 2nd GPAV 0.9931547083417288
HMB2275 HMB3044 0.2576 0.0029 58.0 3rd 3rd 0.6992401104077572
HMB2275 HMB3109 0.2963 0.0 64.0 3rd 3rd 0.9475754562863357
HMB2275 HMB3110 0.2799 0.0051 62.0 3rd 3rd 0.8897942379690934
HMB2276 HMB3044 0.2988 0.0066 56.0 3rd 3rd 0.9584231133007901
HMB2276 HMB3109 0.2985 0.0028 70.0 3rd 3rd 0.9551905664853331
HMB2276 HMB3110 0.2862 0.0047 60.0 3rd 3rd 0.9186149062103762
HMB2281 HMB2923 0.1796 0.002 52.0 4th 4th 0.9677041582272073
HMB2281 HMB3030 0.3007 0.012 57.0 3rd 3rd 0.9653980087173908
HMB2281 HMB3108 0.2985 0.0028 61.0 3rd 3rd 0.9551905664853331
HMB2281 HMB5176 0.1793 0.0 57.0 4th 4th 0.9691983898810621
HMB2283 HMB2284 0.4569 0.0043 58.0 2nd HS 0.95638183754986
HMB2284 HMB2297 0.1823 0.0 52.0 4th 4th 0.9639540579408603
HMB2284 HMB2500 0.2602 0.0024 63.0 3rd 3rd 0.7264103160110028
HMB2284 HMB2926 0.516 0.0092 75.0 2nd MHS 0.998415330346874
HMB2284 HMB2963 0.3013 0.0105 63.0 3rd 3rd 0.9656687601237757
HMB2284 HMB2971 0.2763 0.0031 59.0 3rd 3rd 0.8653917683483837
HMB2284 HMB2972 0.211 0.0122 57.0 4th 4th 0.8221586646432643
HMB2284 HMB2979 0.3341 0.0064 68.0 3rd 3rd 0.9935172537071495
HMB2284 HMB2980 0.3031 0.0095 65.0 3rd 3rd 0.9682633771062098
HMB2284 HMB2999 0.2934 0.0119 59.0 3rd 3rd 0.9493774590173432
HMB2284 HMB3003 0.499 0.0089 62.0 2nd MHS 0.8392950869214741
HMB2284 HMB3025 0.3539 0.0063 58.0 3rd 3rd 0.9969732472671358
HMB2284 HMB5141 0.192 0.0 50.0 4th 4th 0.9404945478716126
HMB2285 HMB2906 0.3898 0.0205 56.0 3rd 3rd 0.947144742588773
HMB2285 HMB3033 0.3938 0.0016 70.0 3rd 3rd 0.9497689498595437
HMB2285 HMB3034 0.3481 0.0065 62.0 3rd 3rd 0.9965552349411723
HMB2285 HMB3035 0.3242 0.0026 52.0 3rd 3rd 0.9884201500610323
HMB2285 HMB3036 0.4212 0.0105 57.0 2nd 2nd 0.5497003358058599
HMB2286 HMB2948 0.9959 0.0041 22.0 PO PO 1.0
HMB2286 HMB2949 0.5584 0.0018 57.0 2nd GPAV 0.9985674123747756
HMB2290 HMB2903 0.5635 0.0103 58.0 2nd HS 0.9999979226878069
HMB2290 HMB2911 0.308 0.006 59.0 3rd 3rd 0.9740814272763949
HMB2290 HMB2912 0.256 0.0147 57.0 3rd 3rd 0.7210241709677919
HMB2290 HMB2913 0.2374 0.0029 49.0 4th 4th 0.5625491640120037
HMB2290 HMB2922 0.3515 0.0012 59.0 3rd 3rd 0.9967217155468747
HMB2290 HMB3006 0.2631 0.0029 57.0 3rd 3rd 0.7580244059834772
HMB2290 HMB3007 0.2848 0.0096 52.0 3rd 3rd 0.918917653462703
HMB2290 HMB3131 0.5547 0.0025 40.0 2nd PHS 0.9986899682885513
HMB2291 HMB2292 0.9703 0.0272 23.0 PO PO 1.0
HMB2291 HMB2293 0.9962 0.0031 25.0 PO PO 1.0
HMB2292 HMB2293 0.5189 0.0 55.0 2nd 2nd 0.9999692279122256
HMB2297 HMB2298 0.5556 0.0049 59.0 2nd HS 0.9995597955821587
HMB2297 HMB2500 0.1855 0.0051 57.0 4th 4th 0.9538890754132016
HMB2297 HMB2926 0.2355 0.0055 55.0 4th 4th 0.5773938104267221
HMB2297 HMB2963 0.1965 0.0029 63.0 4th 4th 0.9219410616488556
HMB2297 HMB2971 0.1837 0.0047 49.0 4th 4th 0.9582583960372274
HMB2297 HMB2972 0.5541 0.0102 66.0 2nd MHS 0.9610951756407771
HMB2297 HMB2980 0.1806 0.0 57.0 4th 4th 0.9670232377638609
HMB2297 HMB2999 0.1875 0.0063 51.0 4th 4th 0.9479191871845538
HMB2297 HMB3003 0.2165 0.0017 44.0 4th 4th 0.8028579294788196
HMB2297 HMB3032 0.5136 0.0101 72.0 2nd MHS 0.8890335175573749
HMB2297 HMB3045 0.5365 0.0011 63.0 2nd MHS 0.8838535834409511
HMB2297 HMB5141 0.5231 0.0 61.0 2nd HS 0.9848873465649276
HMB2298 HMB2972 0.5434 0.0 61.0 2nd HS 0.999996852710569
HMB2298 HMB3032 0.6471 0.0029 60.0 2nd HS 0.9999923607295765
HMB2298 HMB3045 0.606 0.1846 56.0 FS FS 0.9999999999975415
HMB2298 HMB5141 0.4889 0.3497 42.0 FS FS 1.0
HMB2500 HMB2926 0.3499 0.005 57.0 3rd 3rd 0.9966928798899837
HMB2500 HMB2963 0.5197 0.0152 59.0 2nd HS 0.9981873491370374
HMB2500 HMB2971 0.2616 0.0 57.0 3rd 3rd 0.7336482000025787
HMB2500 HMB2972 0.2156 0.0043 57.0 4th 4th 0.8038613709431391
HMB2500 HMB2979 0.339 0.0037 57.0 3rd 3rd 0.9947233057038922
HMB2500 HMB2980 0.6047 0.0 49.0 2nd PHS 0.9515944549449407
HMB2500 HMB2999 0.3533 0.0058 73.0 3rd 3rd 0.9969443809956974
HMB2500 HMB3003 0.3281 0.0053 66.0 3rd 3rd 0.9909791152691376
HMB2500 HMB3025 0.2287 0.0052 54.0 4th 4th 0.6650010918448055
HMB2500 HMB3032 0.2094 0.0047 53.0 4th 4th 0.8507156279415387
HMB2500 HMB3045 0.2115 0.0012 50.0 4th 4th 0.8433679338080566
HMB2600 HMB3096 0.9959 0.0039 23.0 PO PO 1.0
HMB2600 HMB5087 0.9824 0.0152 23.0 PO PO 1.0
HMB2601 HMB3048 0.5512 0.0054 43.0 2nd GP 0.826376853441191
HMB2802 HMB5093 0.6035 0.0297 66.0 2nd MHS 0.9743948732083951
HMB2802 HMB5183 0.5488 0.0322 67.0 2nd MHS 0.973859797783062
HMB2901 HMB2902 0.5521 0.2464 49.0 FS FS 1.0
HMB2903 HMB2911 0.3062 0.0042 54.0 3rd 3rd 0.9706785315876176
HMB2903 HMB2912 0.3314 0.0037 47.0 3rd 3rd 0.9922222173629575
HMB2903 HMB2913 0.3594 0.0031 58.0 3rd 3rd 0.9969064268912519
HMB2903 HMB2922 0.5978 0.0202 67.0 2nd 2nd 0.9999997394860481
HMB2903 HMB3006 0.2897 0.0012 58.0 3rd 3rd 0.9279958175650542
HMB2903 HMB3007 0.351 0.0 52.0 3rd 3rd 0.9966377572728036
HMB2903 HMB3131 0.5485 0.0035 53.0 2nd PHS 0.8531399121076709
HMB2906 HMB3033 0.4267 0.01 48.0 2nd 2nd 0.6846627582631013
HMB2906 HMB3034 0.3406 0.0043 56.0 3rd 3rd 0.9951591951334088
HMB2906 HMB3035 0.3367 0.0081 48.0 3rd 3rd 0.9944606056820887
HMB2906 HMB3036 0.4161 0.0223 51.0 3rd 3rd 0.5136577154969909
HMB2911 HMB2912 0.3385 0.0123 80.0 3rd 3rd 0.9952124504093821
HMB2911 HMB2913 0.2801 0.0052 69.0 3rd 3rd 0.8910116612462077
HMB2911 HMB2922 0.1687 0.004 56.0 4th 4th 0.9812624687875522
HMB2911 HMB2972 0.5384 0.0061 56.0 2nd HS 0.9999944193049752
HMB2911 HMB3006 0.5904 0.1912 63.0 FS FS 0.9999999999999991
HMB2911 HMB3007 0.5459 0.2543 49.0 FS FS 1.0
HMB2911 HMB3123 0.5899 0.0121 48.0 2nd PHS 0.9665515556501878
HMB2911 HMB3131 0.2999 0.004 61.0 3rd 3rd 0.9591038122663972
HMB2912 HMB2913 0.4521 0.0039 64.0 2nd AV 0.9268099778042308
HMB2912 HMB2977 0.2212 0.0083 61.0 4th 4th 0.7391755040685546
HMB2912 HMB3006 0.3556 0.0162 72.0 3rd 3rd 0.9968850794378423
HMB2912 HMB3007 0.3454 0.0115 63.0 3rd 3rd 0.9964009734701263
HMB2912 HMB3131 0.2686 0.0027 63.0 3rd 3rd 0.8079602264018552
HMB2913 HMB2922 0.1894 0.0028 47.0 4th 4th 0.9456071799538133
HMB2913 HMB3006 0.4 0.0091 68.0 3rd 3rd 0.8907441984743931
HMB2913 HMB3007 0.337 0.0097 66.0 3rd 3rd 0.9946675936748643
HMB2913 HMB3131 0.2496 0.001 46.0 3rd 3rd 0.5936136518849653
HMB2914 HMB2915 0.9815 0.0185 23.0 PO PO 1.0
HMB2914 HMB2919 0.9897 0.0099 23.0 PO PO 1.0
HMB2914 HMB2920 0.9841 0.0148 24.0 PO PO 1.0
HMB2914 HMB2923 0.9933 0.0067 23.0 PO PO 1.0
HMB2914 HMB2924 0.9917 0.0077 22.0 PO PO 1.0
HMB2915 HMB2919 0.549 0.0103 54.0 2nd HS 0.9999645116816197
HMB2915 HMB2920 0.5334 0.0044 52.0 2nd PHS 0.9055095667933363
HMB2915 HMB2923 0.5042 0.3291 43.0 FS FS 1.0
HMB2915 HMB2924 0.5158 0.2329 44.0 FS FS 1.0
HMB2915 HMB3030 0.2911 0.0063 55.0 3rd 3rd 0.9379314205650405
HMB2915 HMB3108 0.294 0.0029 64.0 3rd 3rd 0.9435967674173914
HMB2915 HMB5176 0.513 0.0188 63.0 2nd MHS 0.8818523457197652
HMB2917 HMB2918 0.9413 0.0566 22.0 PO PO 1.0
HMB2917 HMB2919 0.9786 0.02 22.0 PO PO 1.0
HMB2917 HMB2920 0.9887 0.0088 22.0 PO PO 1.0
HMB2917 HMB3058 0.978 0.0208 23.0 PO PO 1.0
HMB2917 HMB3072 0.407 0.004 45.0 3rd 3rd 0.8138253192520465
HMB2918 HMB2919 0.5781 0.0056 53.0 2nd PHS 0.8181985095964237
HMB2918 HMB2920 0.4921 0.0093 46.0 2nd PHS 0.8692333616330339
HMB2918 HMB3058 0.5395 0.01 58.0 2nd HS 0.9909514517201473
HMB2918 HMB3072 0.2522 0.0013 56.0 3rd 3rd 0.628266591226254
HMB2919 HMB2920 0.4794 0.161 59.0 2nd+ 2nd+ 0.7566108579143994
HMB2919 HMB2923 0.5773 0.0085 44.0 2nd PHS 0.9932271373638113
HMB2919 HMB2924 0.5374 0.003 43.0 2nd PHS 0.9964421572159841
HMB2919 HMB3058 0.5139 0.0094 54.0 2nd PHS 0.8033526963291587
HMB2919 HMB3072 0.2371 0.0015 49.0 4th 4th 0.5721513249734791
HMB2920 HMB2923 0.467 0.0028 53.0 2nd PHS 0.8751929185968772
HMB2920 HMB2924 0.5537 0.0048 43.0 2nd PHS 0.9950537584338489
HMB2920 HMB3058 0.4945 0.0085 51.0 2nd PHS 0.9274298871005441
HMB2920 HMB3072 0.2699 0.0026 49.0 3rd 3rd 0.8184172248273094
HMB2922 HMB3006 0.1723 0.0026 59.0 4th 4th 0.9778166943020431
HMB2922 HMB3007 0.1781 0.004 55.0 4th 4th 0.9691913124767535
HMB2922 HMB3131 0.2788 0.0039 54.0 3rd 3rd 0.8817820778009948
HMB2923 HMB2924 0.5344 0.1681 50.0 FS FS 0.9992657597549457
HMB2923 HMB3030 0.3635 0.0089 63.0 3rd 3rd 0.9962741330384501
HMB2923 HMB3108 0.3714 0.0032 65.0 3rd 3rd 0.9941439030365106
HMB2923 HMB5176 0.588 0.0149 63.0 2nd MHS 0.9069120163660169
HMB2924 HMB3030 0.2684 0.0071 56.0 3rd 3rd 0.8172448045303657
HMB2924 HMB3108 0.2843 0.0038 65.0 3rd 3rd 0.9093706613571423
HMB2924 HMB5176 0.5425 0.0067 72.0 2nd MHS 0.9960294916456572
HMB2925 HMB5093 0.2607 0.0019 61.0 3rd 3rd 0.730159540567861
HMB2926 HMB2954 0.208 0.0041 47.0 4th 4th 0.8612754887384919
HMB2926 HMB2963 0.3049 0.0048 68.0 3rd 3rd 0.9689017188103114
HMB2926 HMB2971 0.3002 0.006 66.0 3rd 3rd 0.9609787576726488
HMB2926 HMB2972 0.2344 0.0044 58.0 4th 4th 0.5962057434996018
HMB2926 HMB2979 0.3552 0.0047 61.0 3rd 3rd 0.9969845623775078
HMB2926 HMB2980 0.3221 0.0 67.0 3rd 3rd 0.9865015605755634
HMB2926 HMB2999 0.3486 0.01 60.0 3rd 3rd 0.9967154278991569
HMB2926 HMB3002 0.2234 0.0054 50.0 4th 4th 0.7250697015834006
HMB2926 HMB3003 0.4301 0.2668 53.0 FS FS 1.0
HMB2926 HMB3025 0.1846 0.0034 52.0 4th 4th 0.9571414149314511
HMB2926 HMB3032 0.2112 0.0035 59.0 4th 4th 0.8405361313173628
HMB2926 HMB3045 0.2066 0.0 40.0 4th 4th 0.8774778493501564
HMB2926 HMB3080 0.2818 0.0038 75.0 3rd 3rd 0.8975628286221466
HMB2926 HMB5141 0.214 0.0 52.0 4th 4th 0.8274339310148088
HMB2927 HMB3044 0.3166 0.0054 59.0 3rd 3rd 0.9834109125613988
HMB2927 HMB3109 0.3281 0.0015 63.0 3rd 3rd 0.9904175517817111
HMB2927 HMB3110 0.3002 0.0091 65.0 3rd 3rd 0.9628298333022307
HMB2943 HMB3089 0.3149 0.0039 58.0 3rd 3rd 0.981402397016286
HMB2943 HMB3090 0.3555 0.0062 53.0 3rd 3rd 0.9970001100575758
HMB2943 HMB3092 0.3102 0.0094 61.0 3rd 3rd 0.9781392821401549
HMB2943 HMB3093 0.2868 0.0 61.0 3rd 3rd 0.9152497764053703
HMB2943 HMB3098 0.2817 0.0074 55.0 3rd 3rd 0.9023637647563081
HMB2943 HMB3100 0.2609 0.0032 61.0 3rd 3rd 0.7364304133604671
HMB2943 HMB5081 0.2638 0.0052 58.0 3rd 3rd 0.7716015328940778
HMB2948 HMB2949 0.4867 0.3023 52.0 FS FS 1.0
HMB2954 HMB3002 0.5379 0.0056 51.0 2nd 2nd 0.999996469764087
HMB2954 HMB3003 0.172 0.0049 48.0 4th 4th 0.9773503549999855
HMB2954 HMB3080 0.4737 0.0155 44.0 2nd PHS 0.9922130386917339
HMB2963 HMB2971 0.3065 0.0075 60.0 3rd 3rd 0.9726071523902458
HMB2963 HMB2972 0.2009 0.0046 52.0 4th 4th 0.9004923898151911
HMB2963 HMB2979 0.2831 0.0063 59.0 3rd 3rd 0.9073516649137532
HMB2963 HMB2980 0.6236 0.0175 51.0 2nd PHS 0.894906717811664
HMB2963 HMB2999 0.3112 0.0085 62.0 3rd 3rd 0.9789686795558991
HMB2963 HMB3003 0.2984 0.0044 58.0 3rd 3rd 0.9560676418712818
HMB2963 HMB3025 0.3789 0.0011 64.0 3rd 3rd 0.9889327382965603
HMB2963 HMB3032 0.1947 0.0024 59.0 4th 4th 0.9292201436808578
HMB2963 HMB3045 0.2009 0.0018 50.0 4th 4th 0.9045138491702827
HMB2963 HMB5141 0.1861 0.0 46.0 4th 4th 0.956069517406834
HMB2966 HMB2967 0.9885 0.0095 23.0 PO PO 1.0
HMB2966 HMB2975 0.4871 0.0015 70.0 2nd 2nd 0.9991122964083007
HMB2966 HMB3018 0.5035 0.004 66.0 2nd MHS 0.9494637266318472
HMB2966 HMB3019 0.2888 0.0011 60.0 3rd 3rd 0.9245527619809237
HMB2966 HMB3020 0.2559 0.0016 50.0 3rd 3rd 0.6748689623487546
HMB2967 HMB2975 0.2562 0.0 60.0 3rd 3rd 0.6727031057163891
HMB2967 HMB3018 0.259 0.0017 47.0 3rd 3rd 0.7109489561206088
HMB2967 HMB3019 0.1743 0.0037 46.0 4th 4th 0.9749030044512499
HMB2968 HMB2969 0.4996 0.0107 56.0 2nd 2nd 0.9998128148284384
HMB2968 HMB2974 0.4846 0.0054 48.0 2nd PHS 0.9787128179746648
HMB2968 HMB2981 0.3193 0.0053 59.0 3rd 3rd 0.9856070967003678
HMB2968 HMB2982 0.2732 0.006 62.0 3rd 3rd 0.8506969905847308
